뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400201.20221117132048002,20221117,대전일보,박대항 기자,청양 탑클래스 학습 지원,지역>경기, 지역>대전, 지역>충남,,,,김돈곤,"서울,청양군 학습지원 협의회,청양,서울시,수도권","청양군의회,청양군","청양,탑클래스,학습,지원,내년,해소,투자,교육,격차,청양,청양군,2023년,연간,투자,교육,격차,해소,인구감소,대응,학습지원,청양,탑클래스,학습,지원,사업,추진,확보,지방소멸대응기금,168억,활용,추진,학습지원,청양,탑클래스,학습,지원,사업,지역,학생,강사,전국,유명,과목,온라인,동영,강의,제공,부진과목,학습,방법,수도,대학,1대,매칭,온라인,멘토링,사업,병행,지역,한계,극복,양질,학습콘텐츠,제공,계획,서울시,방문,서울,학습지원,서울,학습,지원,사업,운영방법,벤치마킹,임시회,청양군,의회,관내,학생,학습콘텐츠,멘토링,진학상담,지원,학습,지원,조례,제정,교육전문가,학부모,참여,협의회,청양군,학습,지원,구성,추후,협의회,주민,의견,수렴,구체적,학습콘텐츠,지원대상,지원규모,확정,내년,서비스,시작,철저,준비,김돈곤,군수,지방소멸대응기금,활용,수도,수준,교육,콘텐츠,제공,지역,학생,학력신장,학생유치,긍정,영향","청양군,학습지원,청양,온라인,학습콘텐츠,협의회,서울,지방소멸대응기금,탑클래스,김돈곤,서울시,학부모,벤치마킹,1대,학생유치,학력신장,인구감소,진학상담,임시회,전문가,168억,운영방법","[청양]청양군이 2023년부터 연간 10억원을 투자해 교육격차 해소와 인구감소에 대응하기 위한 '청양 탑클래스 학습지원' 사업을 추진한다고 밝혔다. 
 
군이 확보한 지방소멸대응기금(총168억) 활용해 추진되는 '청양 탑클래스 학습지원' 사업은 지역 학생들에게 전국 유명 강사의 과목별 온라인 동영상 강의를 제공하고 부진과목의 학습 방법을 배울 수 있는 ..",http://www.daejonilbo.com/news/articleView.html?idxno=2033893,
01400351.20221116220215001,20221116,중도일보,최병환 기자,"청양군 김수동 팀장, 충남 민관협치 발표대회 ‘우수상’",지역>충남, 지역>대전, 지역>제주,,,,김수동,"청양군지역활성화재단,서면,청양군,충남","청양군지역활성화재단,민관,청양군,공동체기획팀장,충남도","팀장,청양군,김수동,충남,민관,협치,대회,우수,청양군지역활성화재단,김수동,공동체,기획,팀장,우수상,쾌거,연속,수상,청양군,충남도,주관,민관,협치,우수,사례,대회,우수상,15일,서면,심사,통과,시군,경합,대회,김수동,사진,공동체기획팀장,전국,청양군지역활성화재단,통합,중간,지원,조직,주제,우수상,김수동,팀장,청양군지역활성화재단,민관,거버넌스,추진,방향,배경,재단,출범,업무,소개,언론,충남도,정책형성,성과,이바지,우수사례,공유,민관협치,공감대,확산,대회,개최,청양군,수상,2017년,수상,연속,쾌거,김수동,팀장,수상,구축,민관,거버넌스,재단,행정,노력,결과,민간,행정,대등,정책,추진,최선,노력","김수동,청양군지역활성화재단,팀장,민관협치,우수상,청양군,충남도,거버넌스,공동체기획팀장,우수사례,협치,충남,시군,공동체,서면,정책형성,공감대,민관,대회,우수,수상","청양군이 충남도가 주관한 2022년 민관협치 우수사례 발표대회에서 우수상을 받았다.
15일 군에 따르면 10월 1차 서면 심사를 통과한 4개 시군이 경합한 11월 1일 2차 발표대회에서 김수동〈사진〉 공동체기획팀장은 '전국 최초 통합형 중간지원조직 청양군지역활성화재단'을 주제로 발표해 우수상을 받았다.
김수동 팀장은 청양군지역활성화재단의 민관 거버넌스 ..",http://www.joongdo.co.kr/web/view.php?key=20221115010004549,
01400201.20221115131151003,20221115,대전일보,박대항 기자,"청양군, 충남 민 관협치 사례 발표대회 '우수상'",지역>충남, 지역>대전, 지역>충북,,,,김돈곤,"서면,청양군지역활성화재단,청양군,부여군,충남,당진시,논산시,민,충남도","민관,청양군,공동체기획팀장,충남도","청양군,충남,관협치,우수상,사례,대회,우수,2017년,6년,연속,수상,청양,청양군,충남도,주관,민관,협치,우수,사례,대회,우수상,15일,지난달,서면,심사,통과,4개,청양군,논산시,당진시,부여군,경합,대회,발표자,김수동,공동체,기획,팀장,우수상,선정,충남도,정책형성,성과,이바지,우수사례,공유,협치,공감대,확산,대회,개최,수상,2017년,연속,수상,기록,대회,전국,청양군지역활성화재단,통합,중간,지원,조직,주제,민관,거버넌스,추진,방향,배경,재단,출범,업무,소개,언론,김돈곤,군수,수상,구축,민관,거버넌스,재단,행정,노력,결과,민간,행정,대등,정책,추진,최선,노력","청양군,협치,충남도,우수상,우수사례,거버넌스,김수동,청양군지역활성화재단,서면,충남,부여군,당진시,김돈곤,공동체,논산시,4개,팀장,공감대,발표자,정책형성,관협치,청양,대회,우수,민관,수상","[청양]청양군이 충남도 주관 2022년 민관협치 우수사례 발표대회에서 우수상을 받았다고 15일 밝혔다. 
 
군은 지난달 1차 서면 심사를 통과한 4개 시 군(청양군, 논산시, 당진시, 부여군)이 지난 1일 경합한 2차 발표대회(발표자: 김수동 공동체기획팀장)에서 우수상에 선정됐다. 
 
충남도는 정책형성 및 성과에 이바지한 우수사례를 공유함으로써 민 ..",http://www.daejonilbo.com/news/articleView.html?idxno=2033441,
01400601.20221114141846003,20221114,충청일보,이용현 기자,2022년 푸른빛고을 인문학 한마당 개최,문화>전시_공연, 지역>충남, 지역>경북,,,,,"푸른빛고,청양군,충남","청양교육지원청,교원,학교운영위원회,교육장,푸른,청양문화예술회관,청양,미래교육자문위원회","푸른,빛고,개최,인문학,조성,푸른빛,고을,문화,선포식,충남,청양,교육,지원청,교육장,박동인,청양문화예술회관,푸른빛고,인문학,마당,개최,관내,학생,교원,학부모,학교운영위원회,미래,교육,자문,위원회,대표단,청양군,관계자,청양,문화,조성,자리,마련,코로나19,방역,수칙,준수,청양,생각,선포식,독서,동아리,마당,작가,북트레일러,영상,시청,천효정,만남,서율,밴드,북토크,공연,동아리,전시,원화,전시,가지,프로그램,진행,청양,교육,지원청,박동,교육장,마을,인문학,물꼬,청양,아이들,어르신,지혜,독서,문화,물결,행복,영위,교육력,지혜","청양,인문학,선포식,위원회,대표단,교육장,코로나19,푸른빛고,청양군,청양문화예술회관,천효정,북토크,북트레일러,지원청,충남,학부모,학교운영위원회,교육력,서율,박동인,빛고,푸른빛,아이들,관계자","책읽는 푸른빛고을 문화 조성을 위한 선포식 열려 충남 청양교육지원청(교육장 박동인)은 지난 11일 청양문화예술회관에서 '2022 푸른빛고을 인문학 한마당' 을 개최하였다. 관내 초,중,고 학생 600여명과 교원, 학부모, 학교운영위원회, 미래교육자문위원회 대표단을 비롯한 청양군 관계자들이 함께 모여 책읽는 청양 만들기 문화 조성에 힘을 모..",https://www.ccdailynews.com/news/articleView.html?idxno=2167101,
01400601.20221106173005006,20221106,충청일보,이용현 기자,"청양군, 지역발전 위한 민선 8기 주요 현안 점검",지역>충남, 지역>전북, 지역>충북,,,,김돈곤,"청양군,충남기후환경교육원,충남,칠갑호,일반산업단지","보건복지부,가족문화센터,보건복지","청양군,지역발전,민선,현안,점검,공직자들,충남,청양군,공직자,4일,군청,상황실,민선,8기,성과,공유,현안,전체적,점검,차질,추진,의지,보고회,이날,보고,민선,성과,역대,최대,규모,예산확보,신규,조성,단위,기관,유치,인구,증가,지역발전,핵심,성장,동력,노인,대상,지역,사회,통합돌,사례,고령자,복지,주택,융복합,보건복지부,전국,전파,먹거리,종합,계획,푸드플랜,주민,자치,사례,청년,수당,지급,전국,지자체,견학,대상,부상,성과,민선,확보,예산,총액,4,035억,공모,사업,도비,사업,민간,자본,유치,기관,단위,유치,충남사회적,경제혁신타운,충남기후환경교육원,통합교육체험관,충남,학생,건강,증진,통합,교육,체험관,민선,4개월,공모,사업,유치,확보,지방,소멸,대응,기금,칠갑호,수상,관광,조성,사업,농촌,공간,정비,사업,7,000만,재생,에너지,융복합,사업,참석자들,공유,가족문화센터,평생학습관,특화단지,사회,공동체,특화,단지,완공,핵심,시설,운영,깊이,의견,민선,현안,논의,농업,보건복지,경제,관광,지역,건설,참여행정,분야,사업,중심,광범위,토론,진행,이날,보고,현안,농업,분야,427억,규모,농촌,협약,추진,칠갑마루&,전국,브랜드,육성,32건,현안,보건,복지,분야,소외계층,서비스,확대,공공의료,강화,공공,의료,7건,경제,관광,분야,조성,신규,일반,산업,단지,관광,계획,수립,20건,지역,건설,분야,인구,감소,대응,전략,수립,추진,재난,재해,예방,사업,20건,참여,행정,분야,준비,고향,사랑기부,사전,활력,주민,자치,마을,15건,민선,정책목표,인구,자족,도시,조성&,전략,18개,선정,전략,자족도시,인구,자족,도시,마련,농업인,행복,지역,조성,창출,최고,수준,건강,복지,모델,관광객,시대,개막,주민,중심,지역,공동체,활성,전략,대표,성장,동력,사업,추진,일자리,소득,창출,농업,소득,증대,생산,안전,먹거리,구축,어린이,어르신,구축,관광,권역,문화,관광,휴양도시,조성,김돈곤,군수,연속사업,민선,연속,사업,일정,차질,추진,최선,신속,정확,신규,사업,예산,확보,계획수립,추진,단계,성공,가능","충남,융복합,공동체,보건복지,칠갑호,청양군,예산확보,4개월","충남 청양군 공직자들이 4일 오후 군청 상황실에서 민선 7기와 8기 주요 성과를 공유하고 주요 현안을 전체적으로 점검하면서 차질 없는 추진 의지를 다지는 보고회를 열었다. 

이날 보고된 민선 7기 주요 성과는 역대 최대규모의 예산확보와 신규로 조성될 도 단위 3개 기관 유치다. 인구 증가와 지역발전을 위한 핵심 성장동력이 되기 때문이다. 

또 노인층..",https://www.ccdailynews.com/news/articleView.html?idxno=2165185,
01400201.20221106131618001,20221106,대전일보,박대항 기자,"청양군, 예산확보와 도단위 3개기관 유치에 팔 걷어붙여",지역>충남, 지역>전북, 지역>충북,,,,김돈곤,"청양군,충남기후환경교육원,충남,칠갑호,일반산업단지","보건복지부,청양군,가족문화센터,보건복지","청양군,예산확보,도단위,기관,유치,붙여,자족도시,인구,자족,도시,조성,전력,청양,청양군,인구,증가,지역발전,핵심,성장,동력,역대,최대,규모,예산확보,신규,조성,단위,기관,유치,민선,확보,예산,총액,4035억,공모,사업,도비,3349억,사업,민간,자본,유치,기관,단위,유치,충남사회적,경제혁신타운,충남기후환경교육원,통합교육체험관,충남,학생,건강,증진,통합,교육,체험관,민선,4개월,공모,사업,유치,확보,지방,소멸,대응,기금,칠갑호,수상,관광,조성,사업,농촌,공간,정비,사업,신재생에너지,복합,7000만,사업,청양군,7기,민선,8기,성과,공유,현안,전체적,점검,차질,추진,의지,보고회,개최,그동안,공유,가족문화센터,평생학습관,특화단지,사회,공동체,특화,단지,완공,핵심,시설,운영,깊이,의견,노인,대상,지역,사회,통합돌,사례,고령자,복지,주택,융복합,보건복지부,전국,전파,먹거리,종합,계획,푸드플랜,주민,자치,사례,청년,수당,지급,전국,지자체,견학,대상,부상,중점,사례,조성,방침,현안,논의,농업,보건복지,경제,관광,지역,건설,참여행정,분야,사업,중심,광범위,계획,현안,농업,분야,427억,규모,농촌,협약,추진,칠갑마루,전국,브랜드,육성,32건,현안,보건,복지,분야,소외계층,서비스,확대,공공의료,강화,공공,의료,7건,경제,관광,분야,신규,일반,산업,단지,조성,관광,계획,수립,20건,지역,건설,수립,분야,인구,감소,대응,전략,추진,재난,재해,예방,사업,20건,준비,참여,행정,분야,고향,사랑기부,사전,활력,주민,자치,마을,15건,추진,계획,정책목표,자족도시,인구,자족,도시,조성,18개,전략,추진,전략,농업인,행복,지역,조성,창출,최고,수준,건강,복지,모델,관광객,시대,개막,주민,중심,지역,공동체,활성,김돈곤,군수,연속사업,민선,연속,사업,일정,차질,추진,최선,신속,정확,신규,사업,예산,확보,계획수립,추진,단계,성공,가능,당부","충남,공동체,예산확보,청양군,보건복지,칠갑호,융복합,4개월","[청양]청양군이 인구 증가와 지역발전을 위한 핵심 성장동력으로 역대 최대규모의 예산확보와 신규로 조성될 도 단위 3개 기관 유치에 팔을 걷어 붙였다. 
 
군이 민선 7기에 확보 유치한 예산 총액은 1조 5568억 원으로 공모사업 173건 4035억 원, 주요 국 도비 사업 183건 3349억 원, 민간자본 유치 21건 8184억 원이다. 
 
도 단위..",http://www.daejonilbo.com/news/articleView.html?idxno=2031711,
01400351.20221105220051002,20221105,중도일보,최병환 기자,"청양군, 2022 군정 주요 현안업무 보고회 개최",지역>충남, 지역>충북, 지역>전북,,,,김돈곤,"청양군,충남기후환경교육원,충남,칠갑호,일반산업단지","보건복지부,청양군,가족문화센터,보건복지","청양군,군정,개최,현안,업무,보고회,민선,공유,민선,현안,점검,청양군,상황실,군청,민선,8기,성과,공유,현안,전체적,점검,보고회,사진,이날,보고,민선,성과,인구,증가,지역발전,핵심,성장,동력,역대,최대,규모,예산확보,조성,단위,기관,유치,보건복지부,전국,전파,노인,대상,지역,사회,통합돌,사례,고령자,복지,주택,융복합,먹거리,종합,계획,푸드플랜,주민,자치,사례,청년,수당,지급,성과,확보,민선,예산,총액,4035억,공모,사업,도비,3349억,사업,민간,자본,유치,기관,단위,유치,충남사회적,경제혁신타운,충남기후환경교육원,통합교육체험관,충남,학생,건강,증진,통합,교육,체험관,4개월,민선,공모,사업,유치,확보,지방,소멸,대응,기금,칠갑호,수상,관광,조성,사업,농촌,공간,정비,사업,7000만,재생,에너지,융복합,사업,이날,보고회,공유,가족문화센터,평생학습관,특화단지,사회,공동체,특화,단지,완공,핵심,시설,운영,깊이,의견,민선,현안,논의,농업,보건복지,경제,관광,지역,건설,참여,행정,분야,사업,중심,광범위,토론,진행,이날,보고,현안,농업,분야,427억,규모,농촌,협약,추진,칠갑마루,전국,브랜드,육성,32건,현안,보건,복지,분야,소외계층,서비스,확대,공공의료,강화,공공,의료,7건,경제,관광,분야,조성,신규,일반,산업,단지,관광,계획,수립,20건,지역,건설,분야,인구,감소,대응,전략,수립,추진,재난,재해,예방,사업,20건,분야,참여,행정,준비,고향,사랑기부,사전,활력,주민,자치,마을,15건,정책목표,민선,정책,자족도시,인구,자족,도시,조성,전략,18개,선정,전략,자족도시,인구,자족,도시,마련,농업인,행복,지역,조성,창출,최고,수준,건강,복지,모델,관광객,시대,개막,주민,중심,지역,공동체,활성,전략,대표,성장,동력,사업,추진,일자리,소득,창출,농업,소득,증대,생산,안전,먹거리,구축,어린이,어르신,구축,관광,권역,문화,관광,휴양도시,조성,분야,계층,행정,참여,보장,김돈곤,군수,연속사업,민선,연속,사업,차질,추진,최선,신속,정확,신규,사업,예산,확보,계획수립,추진,단계,성공,가능","보고회,융복합,충남,공동체,8기,보건복지,칠갑호,예산확보","청양군이 4일 군청 상황실에서 민선 7기와 8기 주요 성과를 공유하고 주요 현안을 전체적으로 점검하는 보고회를 열었다.〈사진〉
이날 보고된 민선 7기 주요 성과는 인구 증가와 지역발전을 위한 핵심 성장동력인 역대 최대규모의 예산확보와 새로 조성되는 도 단위 3개 기관 유치다.
아울러 보건복지부를 통해 전국에 전파되고 있는 노인층 대상의 지역사회 통합돌봄..",http://www.joongdo.co.kr/web/view.php?key=20221105010001460,
01400201.20221030121636002,20221030,대전일보,박대항 기자,청양군 '마을 봉사의 날' 올해 일정 마무리,지역>충남, 지역>충북, 지역>전북,,,,김돈곤,"청양군,남양면,봉암1리,인양리,청양군노인종합복지관,청남면","유일,청양군,청양소방서,지역사회보장협의체","봉사,청양군,마을,일정,마무리,전국지자체,유일,장기간,지속,시책,청양군,남양면,봉암,시작,마을,봉사,행사,일정,인양리,청남면,마무리,사진,청양군,제공,청양,청양군,남양면,봉암,시작,마을,봉사,행사,일정,인양리,청남면,마무리,마을,봉사,전국,지자체,유일,장기간,지속,청양군,특수시책,1997년,26년,소재지,소재지,마을,중심,복합,서비스,제공,농기계,가전제품,수리,미용,봉사,복지상담,건강진료,프로그램,주민수요,욕구,대응,봉사단,재정비,맞춤,서비스,전개,주민,결과,수혜,코로나19,상황,2356명,3200여,코로나19,일상,회복,문화,수요,부응,청춘공예반,윷놀이,프로그램,운영,청양소방서,연계,응급,안전,교육,프로그램,화재,예방,마을,봉사,활성,촬영,드론,영상,신규,프로그램,가동,온라인,시대,청양군노인종합복지관,스마트,기기,친숙,어르신들,스마트,봉사,운영,협력,청양군,지역,사회,보장,협의체,방범,취약,지역,태양광,벽부,설치,봉사,가동,김돈곤,군수,마을,봉사,코로나19,극복,일상,정상적,운영,수혜,주민,2356명,3200여","청양군,코로나19,전국지자체,태양광,청양,남양면,장기간,드론,청남면,소재지,봉사단,건강진료,재정비,청춘공예반,친숙,어르신들,공예반,가전제품,전국지","청양군이 지난 6월 9일 남양면 봉암1리에서 시작한 '마을 봉사의 날' 행사가 올해 일정을 27일 청남면 인양리에서 마무리했다.사진=청양군 제공 [청양]청양군이 지난 6월 9일 남양면 봉암1리에서 시작한 '마을 봉사의 날' 행사가 올해 일정을 27일 청남면 인양리에서 마무리했다. 
 
마을 봉사의 날은 전국 지자체에서 유일하게 장기간 지속해온 청양군의 ..",http://www.daejonilbo.com/news/articleView.html?idxno=2030541,
01400351.20221028220124002,20221028,중도일보,최병환 기자,"청양군, 올해 ‘마을봉사의 날’ 마무리",지역>충남, 지역>충북, 지역>경북,,,,김돈곤,"청양군,남양면,봉암1리,인양리,청양군노인종합복지관,봉암리,청남면","청양군,유일,청양소방서,지역사회보장협의체","청양군,마을봉사,마무리,봉암리,남양면,시작,청남면,인양리,마지막,봉사,농기계,가전제품,수리,이미용,봉사,호응,마을,봉사,제공,미용,봉사,모습,양군,마을,봉사,행사,마무리,남양면,봉암,시작,마을,봉사,행사,인양리,청남면,마무리,마을,봉사,전국,지자체,유일,장기간,지속,청양군,특수시책,1997년,26년,소재지,소재지,마을,중심,복합,서비스,제공,마을,농기계,가전제품,수리,미용,봉사,복지상담,건강진료,프로그램,주민수요,욕구,봉사단,재정비,서비스,제공,코로나19,일상,회복,문화,수요,부응,청춘공예반,윷놀이,프로그램,청양소방서,연계,응급,안전,교육,프로그램,화재,예방,마을,봉사,활성,촬영,드론,영상,신규,프로그램,운영,청양군노인종합복지관,스마트,기기,친숙,노인들,스마트,봉사,운영,협력,청양군,지역,사회,보장,협의체,방범,취약,지역,태양광,벽부,설치,김돈곤,군수,마을,봉사,코로나19,극복,일상,정상적,운영,수혜,주민,2356명,3200여","청양군,남양면,코로나19,인양리,태양광,드론,소재지,청남면,농기계,건강진료,소방서,청춘공예반,협의체,친숙,노인들,장기간,봉사단,벽부,공예반,청양,지자체,김돈곤","마을 봉사의 날 제공하는 이 미용 봉사 모습청양군이 올해 '마을 봉사의 날' 행사를 마무리했다.
군은 6월 9일 남양면 봉암1리에서 시작한 마을 봉사의 날 행사를 27일 청남면 인양리에서 마무리했다고 밝혔다.
마을 봉사의 날은 전국 지자체 중 유일하게 장기간 지속해온 청양군의 특수시책으로 1997년부터 26년째 이어왔다. 군은 군 소재지나 면 소재지에서..",http://www.joongdo.co.kr/web/view.php?key=20221028010007509,
01400351.20221027220213002,20221027,중도일보,최병환 기자,"청양군-전문건설협회, 반부패 청렴 협약",지역>충남, 지역>부산, 지역>제주,,,,전완병,"청양군,청양군-전문건설협회","청양군전문건설협회,청양문예회관,건설협회","청양군,전문건설협회,반부패,청렴,협약,청양군,청양군전문건설협회,청양문예회관,반부패,청렴,협약,체결,사진,건설협회,협약,시설,공무원,건설업체,종사자,대상,강화교육,청렴,의식,강화,교육,전완병,협회장,협약,청탁,반칙,편법,사회,문화,조성,계기","공무원,청양군,청양문예회관,반부패,건설업체,전완병,종사자,건설협회,전문건설협회,청양군전문건설협회,협회장,강화교육,협약,청렴,건설,의식,협회,조성,문화,사회,편법,교육,반칙,사진,강화,전문,대상,청탁,체결,계기,시설","청양군과 청양군전문건설협회가 26일 청양문예회관에서 반부패 청렴 협약을 체결했다.〈사진〉
군과 건설협회는 협약 후 시설직 공무원과 건설업체 종사자를 대상으로 청렴 의식 강화교육을 했다.
전완병 협회장은 ""오늘 협약이 청탁과 반칙, 편법이 없는 사회 문화를 조성하는 계기가 되기를 기대한다""고 말했다.
청양=최병환 기자",http://www.joongdo.co.kr/web/view.php?key=20221027010007132,
01400601.20221021154411002,20221021,충청일보,이용현 기자,"청양군, 특별사법경찰 역량 강화 교육 집중",지역>충남, 지역>전남, 지역>대구,,,,김종춘,"청양군,충남,농수산,청양지역,서울시,청양","청양군,특사경,검찰,특별사법경찰,민생사법경찰단","청양군,집중,특별,사법,경찰,역량,강화,교육,충남,청양군,활동,민생,분야,단속,효율성,수사역량,강화,특별사법경찰,특사경,지명자,대상,교육,역량,강화,21일,서울시,민생사법,경찰단,수사,자문,위원,초빙,방법,분야,단속,실무,현장,수사,신문,방법,조서,기재례,수사,인권,업무,전반,강의,특사경,법률,지도,단속,적발,위법,사항,행정처분,처벌,송치,검찰,행정공무원,수사관,청양,지역,근무자,33명,청양,특사경,산림,환경,교통,부동산,청소년,식품,농수산물,원산,표시,불법행위,수사,검찰,송치,김종춘,안전,재난,과장,특사경,요원,책임,의식,자긍심,생활,주민,안전,지킴이,주도적,역할,요원들,법률,정통,준수,적법,절차,대상업소,홍보,계도,활동,집중","특사경,서울시,근무자,청양,특별사법경찰,농수산물,김종춘,지명자,요원들,청양군,부동산,불법행위,원산,수사관,행정처분,자긍심,공무원,민생사법,대상업소,행정공무원,수사역량,경찰단,효율성,기재례,충남","충남 청양군이 민생 6대 분야 단속 활동의 효율성과 수사역량을 강화하기 위해 특별사법경찰(이하 특사경) 지명자 25명을 대상으로 역량 강화 교육 시간을 가졌다고 21일 밝혔다. 

군은 지난 19일 서울시 민생사법경찰단 수사자문위원을 초빙해 분야별 단속 방법과 현장 수사 실무, 신문 방법, 조서 기재례, 수사 인권 등 업무 전반에 대한 강의를 들었다. ..",https://www.ccdailynews.com/news/articleView.html?idxno=2161983,
01100101.20221021101557001,20221021,경향신문,윤희일 선임기자 yhi@kyunghyang.com,"인구 3만의 군(郡)에 있는 이 대학, 개교 20여년 만에 공무원을 무려 1000여명 배출 비결은?",사회>교육_시험, 지역>충남, 지역>대전,,,,김용찬,"청양군,서울,충남,호남권,충남·대전,수도권","기초자치단체,공무원 양성,청양군,청양대,경찰행,공무원 시험,소방안전관리,공직 진출,명문대,충남도립대,건설안전방재학","인구,대학,개교,공무원,배출,비결,충남도립대,충남,청양군,위치,청양군,인구,3만,충남,인구,기초자치단체,충남도립대,개교,청양대,대학,공무원,양성,학교,역량,집중,충남도립대,공직,희망,학생,입학,전공,강의,맞춤,집중,진행,분기,공무원,시험,모의고사,성적,우수자,선발,학생,공공인재관,심층적,공부,환경,제공,대학,학생들,성취,향상,장학금,지급,장소,구애,공부,인터넷,강의,마련,제공,시험,자격,취득,자격증,기자재,자격증,완비,79명,공직,진출자,배출,성과,2001년,진출자,그해,공직,3명,시작,충남도립대,합격생,공무원,시험,합격,시작,2004년,14명,자릿수,돌파,2012년,25명,2013년,46명,2018년,62명,공무원,임용,충남도립대,공직,명문,명성,시작,2020년,79명,공직,진출,최고,기록,기준,졸업생,재학생,공무원,시험,합격,15명,소방직,행정직,경찰,건축,환경,충남도립대,개교,배출,공무원,1044명,공무원,배출,2001년,22년,평균,공무원,배출,역대,학과,공직,진출,현황,소방안전관리학과,277명,자치,행정학,토지,행정학,건설안전방재학,86명,경찰,행정학,환경보건학,42명,컴퓨터공학,31명,전국구,공직,진출,명문대,도약,공무원,충남도립대,충남도립대,명문대학,공무원,시험,명문,대학,자리,충남도립대,명성,외지,대학,재학,충남,대전,이외,서울,수도권,호남,출신,한마디,전국구,공직,명문,대학,자리,김용찬,총장,충남도립대,지역사회,국가발전,이바지,공직자,배출,공직,진출,학생들,효율적,공부,환경,조성","공무원,충남도립대,행정학,충남,전국구,자격증,진출자,명성,소방직,행정직,청양군,명문대,재학생,학생들,그해,장학금,수도권,자릿수,서울,컴퓨터공학,인재관",충남도립대는 충남 청양군에 위치해 있다. 청양군의 인구는 약 3만명이다. 충남에서 인구가 가장 적은 기초자치단체다. 이곳에 1998년 충남도립대(개교 당시 청양대)가 문을 열었다. 이후 이 대학 측은 ‘공무원 양성’에 학교 역량을 집중했다. 충남도립대는 공직을 희망하는 학생에 대해서는 입학 때부터 전공 분야별로 맞춤형 집중 강의를 진행한다. 분기마다 공..,https://www.khan.co.kr/national/education/article/202210211015001,
01400401.20221020105134001,20221020,중부매일,이병인 기자,"청양교육지원청, '청양 상상놀이터' 개최",지역>대전, 지역>충남, 사회>교육_시험,,,,박동인,"화성마을학교,화성장로교회,청양군,화성마,청양","청양교육지원청,교육장,유아교육지","청양교육지원청,청양,상상놀이터,개최,중부매일,이병,청양교육지원청,교육장,박동인,유아교육지원센터,6주,화성마을학교,화성장로교회,관내,유치원,원아,대상,클라이밍,체험,비누,시작,클라이밍,체험,비누,화성마을학교,진행,고체,비누,관찰,완성,방법,진행,청양군,특색,사업,진행,청양,상상놀이터,유아들,놀이,경험,심신,건강,조화,발달,인성,민주시민,기초,형성,경험,기회,제공,클라이밍,체험,비누,동화,뮤직,음악,놀이차,활동,과학,체험,체험,마음,회복,프로그램,박동,교육장,청양,특색,사업,원아들,유치원,원아,교육격차,해소,동등,놀이중심교육과정,지원,프로그램,확장,놀이지원,최선","청양,유치원,화성마을학교,교육장,상상놀이터,청양군,지원청,민주시민,화성,화성장로교회,6주,놀이중심교육과정,놀이차,유아교육지원센터,박동인,놀이지원,청양교육지원청,원아들,유아들,교육격차,교육,놀이,비누,체험,진행,지원,경험,프로그램,원아,클라이밍,유아","［중부매일 이병인 기자］ 청양교육지원청(교육장 박동인) 유아교육지원센터는 오는 11월 21일까지(6주간) 화성마을학교(화성장로교회)에서 관내 유치원 원아 143명을 대상으로 '클라이밍 체험, 비누 만들기'를 시작했다. 

이번 '클라이밍 체험, 비누 만들기는' 화성마을학교에서 진행하였으며, 고체 비누를 잘라보고, 녹는 과정을 관찰하며, 틀에 부어 완성하..",www.jbnews.com/news/articleView.html?idxno=1374068,
01400401.20221020104647001,20221020,중부매일,이병인 기자,"청양소방서, '합동 산악사고 특별구조' 훈련",지역>충남, 지역>충북, 지역>전남,,,,강기원,"자연휴양림,도립공원,칠갑산,청양군","청양소방서,청양소방서장","청양소방,특별구조,합동,산악,사고,특별,구조,훈련,중부매일,이병,청양소방서,서장,강기원,칠갑산,자연,휴양림,산악,사고,발생,신속,효율적,인명,구조,대응,유관,기관,합동,산악,사고,특별,구조,훈련,훈련,산악,사고,활동,로프,활용,인명구조훈련,대응능력,향상,유관,기관,합동,훈련,효율적,산악,사고,대응,체계,구축,추진,훈련,청양소방서,119구조,구급센터,청양군,공공시설사업소,28명,도립공원,관계자,참석,이론교육,현장훈련,병행,훈련,소개,산악,장비,운용,방법,산악,안전사고,예방,교육,심폐소,생술,실습,강기원,청양,소방서장,가을철,증가,등산객들,안전,확보,유관,기관,협조,체계,유지,신속,구조활동,가능,최선","강기원,청양소방서,칠갑산,도립공원,관계자,등산객들,공공시설사업소,청양군,가을철,등산객,공공시설,소방서장,사업소,이론교육,방서,청양,심폐소,생술,청양소,인명구조훈련,현장훈련,구급센터,휴양림,안전사고,119구조","［중부매일 이병인 기자］ 청양소방서(서장 강기원)는 칠갑산 자연휴양림에서 산악사고 발생 시 신속하고 효율적인 인명구조 대응을 위한 유관기관 합동 산악사고 특별구조훈련을 실시했다. 

이번 훈련은 산악사고 활동 시 로프를 활용한 인명구조훈련 등으로 대응능력을 향상시키고, 유관기관 합동훈련을 통한 효율적인 산악사고 대응체계를 구축하기 위해 추진됐다. 

훈..",www.jbnews.com/news/articleView.html?idxno=1374058,
