뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400601.20230821105802001,20230821,충청일보,이용현 기자,"청양경찰서, 청양군 CCTV관제센터 요원 감사장 수여",사회>사건_사고, 지역>충남, 지역>광주,,,,김상율,"청양읍,충남,읍내리,노상","서장,청양경찰서","청양경찰서,수여,CCTV,관제,센터,요원,감사장,검거,오토바이,절도범,공동체,치안,협력,전개,충남,청양경찰서,심야시간대,주택가,노상,오토바이,피혐의자,검거,기여,CCTV,관제,센터,모니터,요원,감사장,수여,18일,A씨,청양읍,읍내리,노상,청소년들,오토바이,행동,즉시,경찰,신고,출동,경찰관,인상착의,CCTV,이동,경로,경찰관들,신속,피의자,검거,기여,관제,요원,범인,검거,도움,보람,김상율,서장,심야시간,취약,시간,관제,요원,노고,감사,생각,시간,경찰,관제센터,협업,안전,지역사회,노력","청양경찰서,경찰관,a씨,cctv,청양읍,절도범,감사장,지역사회,김상율,경찰관들,심야시간,시간대,인상착의,주택가,충남,피의자,공동체,청소년들,심야시간대,읍내리,관제센터,피혐의자,오토바이,요원,검거,노상,관제,경찰,시간,심야","오토바이 절도범 검거,공동체 치안협력 전개 충남 청양경찰서는심야시간대 주택가 노상에서 오토바이 절도 피혐의자를 검거하는데 기여한 청양군 CCTV관제센터 모니터요원 A씨에게 감사장을 수여했다고 18일 밝혔다. 

A씨는 지난 9일 청양읍 읍내리 노상에서 청소년들이 오토바이를 훔치려는 듯한 행동을 수상히 여기고 즉시 경찰에 신고했다. 

또 출동한 경찰관에..",https://www.ccdailynews.com/news/articleView.html?idxno=2223112,
01400601.20230821105752003,20230821,충청일보,이용현 기자, 2023 을지훈련 도상 훈련으로 대체,지역>충남, 지역>경기, 지역>부산,,,,김돈곤,"을지,충남",청양군,"을지훈련,도상,훈련,대체,충남,21~24일,나흘간,을지연습,도상,훈련,대체,피해,폭우,특별,재난,지역,선포,후속,조치다,21일,결정,을지,훈련,축소,폭우,피해,복구,행정력,집중,도상,훈련,전쟁,가상,연습시나리오,작성,훈련참가자,서면,제반,상황,대응,연습,도상,훈련,제외,비상소집,대비,훈련,취소,기관,참여,제외,을지연습,20여,공무원,종합상황실,전시,종합,상황실,운영,마무리,김돈곤,군수,을지연습,능력,국가,위기관리,비상,계획,실효성,점검,중요,의미,재해,을지,연습,추진,어려움,내실,추진","을지연습,을지훈련,을지,공무원,위기관리,나흘간,상황실,종합상황실,실효성,서면,20여,조치다,행정력,연습시나리오,충남,참가자,훈련참가자,비상소집,훈련,연습,폭우,추진,도상,선포,비상,제외,축소,참여,피해","충남 청양군이 21~24일까지 나흘간 실시되는 을지연습을 도상 훈련으로 대체한다. 7월 폭우 피해에 따른 특별재난지역 선포의 후속 조치다 

21일 군에 따르면 이번 을지훈련 축소 결정은 폭우 피해복구에 전 행정력을 집중하기 위해서다. 

도상 훈련은 전쟁이 일어났을 경우를 가상한 연습시나리오를 작성해 훈련참가자가 서면으로 제반 상황에 대응하는 연습이다..",https://www.ccdailynews.com/news/articleView.html?idxno=2223131,
01400201.20230820182549001,20230820,대전일보,박대항 기자,"청양경찰서, 청양군 CCTV관제센터 요원 감사장 수여",지역>충남, 사회>사건_사고, 지역>광주,,,,김상율,"청양읍,서장,읍내리","서장,청양경찰서,경찰,유공","청양경찰서,수여,CCTV,관제,센터,요원,감사장,오토바이,절도범,검거,유공,전개,공동체,치안,협력,청양경찰서,서장,김상율,노상,심야,시간대,주택가,오토바이,피혐의자,검거,기여,CCTV,관제,센터,모니터,요원,감사장,수여,사진,청양경찰서,제공,청양경찰서,서장,김상율,노상,심야,시간대,주택가,오토바이,피혐의자,검거,기여,CCTV,관제,센터,모니터,요원,감사장,수여,20일,A씨,9일,노상,청양읍,읍내리,청소년들,오토바이,행동,즉시,경찰,신고,출동,경찰관,인상착의,CCTV,이동,경로,경찰관들,신속,피의자,검거,기여,관제,요원,범인,검거,도움,보람,김상율,서장,심야시간,취약,시간,관제,요원,노고,감사,생각,시간,경찰,관제센터,협업,안전,지역사회,노력","청양경찰서,경찰관,공동체,주택가,a씨,cctv,김상율,청양읍,읍내리,감사장,지역사회,경찰관들,청소년들,인상착의,피의자,심야시간,시간대,관제센터,피혐의자,절도범,오토바이,검거,요원,관제,경찰,시간,노상",청양경찰서(서장 김상율)가 심야시간대 주택가 노상에서 오토바이 절도 피혐의자를 검거하는데 기여한 청양군 CCTV관제센터 모니터요원 A씨에게 감사장을 수여했다.사진=청양경찰서 제공 [청양]청양경찰서(서장 김상율)가 심야시간대 주택가 노상에서 오토바이 절도 피혐의자를 검거하는데 기여한 청양군 CCTV관제센터 모니터요원 A씨에게 감사장을 수여했다고 20일 밝..,http://www.daejonilbo.com/news/articleView.html?idxno=2080592,
01400201.20230820164121001,20230820,대전일보,박대항 기자, 작목별 안전관리 시범사업 추진,지역>충남, 지역>강원, 지역>충북,,,,박재희,청,"청양군농업기술센터,세미나,한경대","작목,안전,관리,시범,사업,추진,상담,농작업,안전,관리,교육,청양군농업기술센터,소장,폭염,위험,요인,둔감,농업인들,경각심,생활,주도,안전,유지,작목,안전,관리,사진,제공,청양군농업기술센터,소장,폭염,위험,요인,둔감,농업인들,경각심,생활,주도,안전,유지,작목,안전,관리,농기센터,세미나실,연구회,회원들,대상,상담,농작업,안전,관리,교육,진행,일환,작목,맞춤,안전,관리,시범,사업,이날,교육,작목,작업,단계,위험,개선,농업인,안전,관리,역량,강화,마련,강사,교수,한경대,박재희,농업,폭염,대응,건강관리,농작업,유해,요인,질병,예방,골격,질환,예방,체조,소개,농기,센터,폭염,위험,요인,둔감,농업인들,경각심,생활,주도,안전,유지","농작업,농업인,농기센터,한경대,세미나실,박재희,청양군농업기술센터,건강관리,회원들,연구회,농업인들,경각심,안전,작목,폭염,관리,예방,요인,교육,추진","청양군농업기술센터(소장 남윤우)가 폭염 등 위험 요인에 둔감한 일부 농업인들이 경각심을 가지고 자기 주도적 안전 생활을 유지하기 위한 작목별 안전관리에 나섰다.사진=청양군 제공 [청양]청양군농업기술센터(소장 남윤우)가 폭염 등 위험 요인에 둔감한 일부 농업인들이 경각심을 가지고 자기 주도적 안전 생활을 유지하기 위한 작목별 안전관리에 나섰다. 
 
이를..",http://www.daejonilbo.com/news/articleView.html?idxno=2080590,
01400401.20230820142719002,20230820,중부매일,이병인 기자,"청양경찰서, 'CCTV관제센터 요원' 감사장 수여",사회>사건_사고, 지역>충남, 지역>광주,,,,김상율,"경찰서장,청양읍,읍내리","청양경찰서장,청양경찰서","청양경찰서,CCTV,관제,센터,요원,감사장,수여,청양경찰서,경찰서장,김상율,심야,시간대,주택가,노상,오토바이,피혐의자,검거,기여,CCTV,관제,센터,모니터,요원,감사장,수여,청양경찰서,A씨,노상,청양읍,읍내리,청소년들,오토바이,행동,즉시,경찰,신고,출동,경찰관,인상착의,CCTV,이동,경로,경찰관들,신속,피의자,검거,기여,김상율,청양경찰서장,심야시간,취약,시간,관제,요원,노고,감사,생각,시간,경찰,관제센터,협업,안전,지역사회,노력","청양경찰서,경찰관,김상율,cctv,주택가,청양읍,읍내리,지역사회,경찰관들,피의자,a씨,청소년들,청양경찰서장,심야시간,인상착의,피혐의자,시간대,감사장,경찰서장,관제센터,경찰,요원,노상,오토바이,시간,관제,심야,센터,검거,수여,기여","［중부매일 이병인 기자］ 청양경찰서는(경찰서장 김상율) 지난 18일 심야시간대 주택가 노상에서 오토바이 절도 피혐의자를 검거하는데 기여한 청양군 CCTV관제센터 모니터요원 A씨에게 감사장을 수여했다. 

청양경찰서에 따르면 A씨는 지난 9일 02:16경 청양읍 읍내리 노상에서 청소년들이 오토바이를 훔치려는 듯한 행동을 수상히 여기고 즉시 경찰에 신고, ..",www.jbnews.com/news/articleView.html?idxno=1404744,
01400351.20230819220106001,20230819,중도일보,최병환 기자,"청양경찰서, 오토바이 절도범 검거 도운 CCTV 요원에 감사패",사회>사건_사고, 지역>충남, 지역>대구,범죄>범죄일반>절도, 사회>사회문제>미성년범죄,,김상율,"청양읍,읍내리","서장,청양경찰서,경찰","청양경찰서,검거,오토바이,절도범,CCTV,요원,감사패,청양경찰서,피의자,오토바이,절도,검거,도움,요원,CCTV,관제,센터,모니터,감사장,수여,사진,청양경찰서,모니터,요원,9일,노상,청양읍,읍내리,청소년들,오토바이,행동,감지,즉시,경찰,신고,출동,경찰관,인상착의,경로,CCTV,이동,피의자,범인,신속,검거,도움,보람,모니터,요원,김상율,서장,심야,취약,시간,관제,요원,노고,감사,시간,경찰,관제센터,협업,안전,지역사회,노력","cctv,청양경찰서,피의자,관제센터,청양읍,읍내리,절도범,지역사회,경찰관,청소년들,인상착의,감사장,김상율,감사패,요원,모니터,오토바이,경찰,검거,관제,시간,도움,이동,센터,절도,사회,지역,심야,안전,출동","청양경찰서가 오토바이 절도 피의자를 검거하는데 도움을 준 청양군 CCTV 관제센터 모니터 요원에게 감사장을 수여했다.〈사진〉
18일 청양경찰서에 따르면 모니터 요원 A 씨는 지난 9일 새벽 2시 16분께 청양읍 읍내리 노상에서 청소년들이 오토바이를 훔치려는 듯한 행동을 감지하고 즉시 경찰에 신고했다. 이어 출동한 경찰관에게 인상착의와 CCTV 이동 경로..",http://www.joongdo.co.kr/web/view.php?key=20230819010005386,
01400601.20230818141459001,20230818,충청일보,이용현 기자, 작목별 안전관리 시범사업 추진,지역>충남, 지역>강원, 지역>충북,,,,박재희,충남,"청양군농업기술센터,농업기술센터,세미나,한경대","작목,안전,관리,시범,사업,추진,충남,청양군농업기술센터,세미나실,연구회&,회원들,대상,상담,농작업,안전,관리,교육,진행,일환,작목,맞춤,안전,관리,시범,사업,이날,교육,작목,작업,단계,위험,개선,농업인,안전,관리,역량,강화,마련,강사,교수,한경대,박재희,농업,폭염,대응,건강관리,농작업,유해,요인,질병,예방,골격,질환,예방,체조,소개,농업,센터,폭염,위험,요인,둔감,농업인들,경각심,생활,주도,안전,유지","농작업,농업인,세미나실,한경대,박재희,건강관리,연구회,회원들,청양군농업기술센터,충남,농업인들,경각심,안전,작목,예방,요인,추진,폭염,위험,교육,농업","충남 청양군농업기술센터가 18일 세미나실에서 '청양 배 연구회' 회원들을 대상으로 농작업 안전관리 상담과 교육을 진행했다. 

작목별 맞춤형 안전관리 시범사업 일환으로 열린 이날 교육은,작목에 따른 작업단계별 위험성을 분석하고 개선하면서 농업인의 안전관리 역량을 강화하기 위해 마련됐다. 

이날 강사로 나선 한경대 박재희 교수는 △폭염 대..",https://www.ccdailynews.com/news/articleView.html?idxno=2222839,
01400601.20230818132943001,20230818,충청일보,이용현 기자, 여름철 재난 예방 홍보 캠페인 전개,지역>충남, 지역>충북, 사회>여성,,,,,"청양시장,충남,단원",자율방재단,"여름철,재난,예방,홍보,캠페인,전개,충남,일원,청양시장,상인,주민들,대상,여름철,재난,경각심,캠페인,예방,홍보,전개,이날,공직자,이날,자율,재단,단원,불볕더위,위험성,소책자,얼음물,한편,코로나19,추세,확진자,증가,마스크,착용,당부,생명,위협,폭염,군민들,경각심,건강,수칙,안전,생활","경각심,여름철,확진자,청양시장,위험성,불볕더위,소책자,얼음물,주민들,군민들,코로나19,공직자,충남,전개,예방,증가,재난,홍보,캠페인,안전,위험,단원,생명,재단,위협,당부,수칙,자율,폭염,한편,착용,주민,마스크,상인","충남 청양군이 지난 17일 청양시장 일원에서 상인과 주민들을 대상으로 여름철 재난에 대한 경각심을 일깨우기 위한 예방 홍보 캠페인을 전개했다. 

이날 군 공직자와 자율방재단 단원들은 불볕더위의 위험성을 담은 소책자와 얼음물을 나눠주는 한편,코로나19 확진자 증가 추세에 따라 마스크 착용, 올바른 손 씻기 등을 당부했다. 

군 관계자는 ""생명을 위협할..",https://www.ccdailynews.com/news/articleView.html?idxno=2222840,
01400351.20230818220112001,20230818,중도일보,최병환 기자,김돈곤 청양군수 “정부 수해지원 규모 더 커질 것”,지역>충남, 지역>강원, 지역>경남,,,,"김,김기현,추경호,박광온,한덕수,이성희","수해,충남,장평면,수해지역,충남도,청남면","농협,정부,민주당,NH농협,군청,농림축산식품부,농협중앙회,부처,국민의힘,충남도","규모,김돈곤,군수,정부,수해,지원,정부,군수,충남도,농협,재난,지원금,현실,성과,반영,비용,연차,상향조정,피해,농가,생계비,상향,조정,사상,작업장,시설,보상,김돈곤,사진,청양군수,특별재난지역,선포,정부,지원,규모,지급액,농작물,재해,보험,군수,17일,군청,언론,브리핑,군수,폭우,피해,지역,재난지원금,보험금,상향,정부,충남도,NH농협,건의,재난,지역,선포,지원,규모,보험금,예상,군수,주민,피해,원상회복,정부,충남도,정당,농협,기관,현실,지원,방안,건의,주민,결과,피해,체감,현실적,보상,가능,설명,군수,정부,충남,특별재난지역,신속,선포,부처,장관,국민,김기현,대표,원내대표,민주당,박광온,원내,대표,영향력,인사들,수해,지역,방문,군수,재난,지역,선포,강조,결과,군수,한덕수,국무총리,추경호,경제,부총리,방문,침수,농경지,침수,근본적,해결,청남면,장평면,중앙,배수,사업비,수리,시설,200억,국비,지원,건의,군수,수리,시설,국비,2027년,연차적,반영,예정,실질,영농비,개선,건의,농약대,대파대,재파종,비용,단가,2배,생계비,피해,농가,상향,조정,전망,복구,편람,제외,작업장,각종,시설,고가,장비,농기계,피해,보상,사상,추진,전국,지자체,해소,숙원사업,제시,논리,현실,근거,전격,반영,강조,사정률,실제,피해액,보험금,농작물,재해,상향,조정,군수,이성희,농협중앙,회장,수해,현장,방문,집중적,거론,공감대,유도,결과,농협,손해,사정,면담,단순,침수,시설,전파,인정,침수,작물,피해,100%,재해보험,작물,생육,기간,발생,피해,보장,정식,수확,영농,사용,피해,보장,일관,정책,방향,농림축산식품부,농협,건의,답변,군수,충남도,지원금,소득,보전,신규,정책,추진,계기,제공,군수,정부,재난지원금,농협,재해,보험금,피해,농가,재기,판단,별도,정책,소득,보장,수립,충남도,차례,제안,피해,농가,영농,활동,재개,생활,안정,도모,지원금,소득,보전,차원,회생,기본,보장,생산비,기준,재난,지원금,농협,보험금,나머지,부족,제도,군수,합리적,현실성,건의,건의,정부,충남,정책,반영,변경,재해,보상,지침,출발,정책,제안,전국,기준,강조","농협,보험금,충남도,재난지원금,충남,농작물,지원금,200억,생계비,작업장,재해보험","김돈곤〈사진〉 청양군수가 “특별재난지역으로 선포된 청양군에 대한 정부의 지원 규모와 농작물 재해보험 지급액이 지난해보다 늘어날 것”이라고 밝혔다.
김 군수는 17일 오전 군청 대회의실에서 언론 브리핑을 열고 ""폭우 피해지역 군수로서 재난지원금과 보험금 상향을 정부와 충남도, NH농협 등에 건의했다""면서 ""재난지역 선포에 따른 지원 규모와 보험금이 지난해..",http://www.joongdo.co.kr/web/view.php?key=20230817010004771,
01400701.20230818152126001,20230818,충청투데이,윤양수 기자,"김돈곤 청양군수 ""지난해보다 재난지원 규모 커진다""",지역>충남, 지역>강원, 지역>전북,,,,"김,김기현,추경호,박광온,한덕수,이성희,김돈곤","수해,충남,장평면,충남도,청남면","농협,정부,민주당,NH농협,중앙정부,국무총리,농림축산식품부,농협중앙회,부처,국민의힘,충남도","김돈곤,군수,재난,지원,규모,특별재난지역,정부,지원,규모,지급액,농작물,재해,보험,상향,전망,김돈곤,군수,브리핑,언론,군수,폭우,피해,지역,중앙정부,충남도,NH농협,재난지원금,보험금,상향,건의,재난,지역,선포,지원,규모,보험금,차이,예상,군수,군민들,원상회복,정부,충남도,정당,농협,기관,현실,피해액,지원,방안,건의,주민,결과,피해,체감,가능성,현실,보상,가능,군수,설명,군수,정부,시군,충남,특별재난지역,신속,선포,부처,장관,국민,김기현,대표,원내대표,민주당,박광온,원내,대표,영향력,인사들,피해,지역,방문,군수,재난,지역,선포,강조,결과,군수,한덕수,국무총리,추경호,경제,부총리,방문,침수,농경지,침수,근본적,해결,청남면,장평면,중앙,배수,사업비,수리,시설,200억,국비,지원,건의,군수,수리,시설,국비,2027년,연차적,반영,예정,실질,영농비,개선,건의,농약대,대파대,재파종,비용,단가,2배,생계비,피해,농가,상향,조정,군수,복구,편람,제외,작업장,각종,시설,고가,장비,농기계,피해,보상,사상,추진,전국,지자체,해소,숙원사업,제시,논리,현실,근거,전격,반영,강조,보수적,사정률,실제,피해액,보험금,농작물,재해,상향,조정,군수,이성희,농협중앙,회장,수해,현장,방문,집중적,거론,공감대,유도,농협,손해,사정,면담,채널,가동,침수시설,결과,단순,침수,시설,전파,인정,침수,작물,피해,100%,재해보험,작물,생육기간,발생,피해,보장,정식,수확,영농,사용,피해,보장,일관,정책,방향,농림축산식품부,농협,건의,긍정적,답변,군수,충남도,지원금,소득,보전,신규,정책,추진,계기,제공,군수,정부,재난지원금,농협,재해,보험금,피해,농가,재기,판단,별도,정책,소득,보장,수립,충남도,차례,제안,피해,농가,영농,활동,재개,생활,안정,도모,지원금,소득,보전,차원,회생,기본,보장,생산비,기준,재난,지원금,농협,보험금,나머지,부족,제도","농협,보험금,충남도,농작물,재난지원금,지원금,충남,재해보험,피해액,추경호,장평면,박광온","[충청투데이 윤양수 기자] 특별재난지역에 대한 정부의 지원 규모와 농작물 재해보험 지급액이 지난해보다 상향될 전망이다. 

김돈곤 청양군수는 17일 언론 브리핑을 열고 “폭우 피해지역 군수로서 중앙정부와 충남도, NH농협 등에 재난지원금과 보험금 상향을 다양하게 건의했다”라면서 “지난해 재난지역 선포 때보다 올해의 지원 규모와 보험금 차이가 눈에 띄게 ..",https://www.cctoday.co.kr/news/articleView.html?idxno=2183082,
01400201.20230817161111001,20230817,대전일보,박대항 기자, 수해 극복을 위한 22개 자체 사업 추진,지역>충남, 지역>전북, 지역>충북,,,,,수해,"보건복지,민방위","수해,극복,자체,사업,추진,피해복구,농산물,가공시설,피해,복구,지난달,발생,폭우,군민,지원,자체적,발굴,사업,추진,농업,분야,지원,피해,농기계,신규,구매,피해복구,농산물,가공시설,피해,복구,시설,원예,지원,사업,확대,임산물,작업,복구,폐사,가축,분뇨,처리,침수,농기계,수리,지원,침수,농경지,토양,조사,생활,분야,상하수도,요금,감면,지적,측량,수수료,추진,재산세,주민세,면제,고향,사랑,기금,사업,전개,침수,주택,재설치,지원,보건,복지,분야,이재민,의료,급여,마을,심리,지원,진료,피해,지역,이동,지원,가구,정리,수납,피해,지역,특별,방역,경제,분야,확대,사랑,상품권,할인,판매,침수,차량,보조금,환수,제외,중소기업,공동,세탁소,이용,대상,확대,주민,복구,봉사자,민방위,교육,면제,피해지역,장비,지원","피해지역,이재민,중소기업,수수료,농산물,농기계,보조금,가공시설,세탁소,상품권,민방위","[청양]청양군이 지난달 발생한 폭우 피해 군민을 지원하기 위해 자체적으로 발굴한 22개 사업을 추진하고 있다. 
 
군에 따르면 우선 농업 분야에서 피해 농기계 신규 구매 지원, 농산물 가공시설 피해복구, 시설 원예 기반 지원사업 확대, 임산물 작업로 복구, 폐사 가축 및 분뇨 처리, 침수 농기계 수리 지원, 침수농경지 토양조사를 하고 있다. 
 
생활..",http://www.daejonilbo.com/news/articleView.html?idxno=2080250,
01400201.20230817161110002,20230817,대전일보,박대항 기자,청양 수해보상 기준 대폭 확대,지역>충남, 지역>경남, 지역>전북,,,,"김,김기현,추경호,한덕수,박광온,김돈곤","수해,충남도","농협,정부,민주당,NH농협,중앙정부,군청,농림축산식품부,국민의힘,충남도","기준,수해,보상,확대,김돈곤,군수,정부,건의,재난,지원금,현실,소득,보전,지원금,추진,농업재해보험,사정,인상,김돈곤,군수,대회의실,군청,언론,브리핑,군수,폭우,피해,지역,중앙정부,충남도,NH농협,재난지원금,보험금,상향,건의,재난,지역,선포,지원,규모,보험금,차이,예상,사진,제공,김돈곤,청양군수,대회의실,군청,언론,브리핑,군수,폭우,피해,지역,중앙정부,충남도,NH농협,재난지원금,보험금,상향,건의,재난,지역,선포,지원,규모,보험금,차이,예상,군수,군민들,원상회복,정부,충남도,정당,농협,기관,현실,피해액,지원,방안,건의,주민,결과,피해,체감,가능성,현실,보상,가능,군수,설명,군수,한덕수,국무총리,추경호,경제,부총리,부처,장관,국민,김기현,대표,원내대표,민주당,박광온,원내,대표,영향력,인사들,피해,지역,방문,군수,재난,지역,선포,강조,결과,수리,시설,국비,2027년,연차적,반영,수해피해농가,실질,영농비,개선,건의,농약대,대파대,재파종,비용,단가,2배,농가수준,혜택,보상,조성,야기,중앙정부,충남도,NH농협,재난지원금,보험금,상향,건의,사정율,결과,농업,재해,보험,사정,40%,수준,인상,합의,기자재,하우스,각종,장비,무보상,보상,결과,단순,침수,시설,전파,인정,침수,작물,피해,100%,재해보험,작물,생육기간,발생,피해,보장,정식,수확,영농,사용,피해,보장,일관,정책,방향,농림축산식품부,농협,건의,긍정적,답변,군수,충남도,지원금,소득,보전,신규,정책,추진,계기,제공,군수,정부,재난지원금,농협,재해,보험금,피해,농가,재기,판단,별도,정책,소득,보장,수립,충남도,차례,제안,피해,농가,영농,활동,재개,생활,안정,도모,지원금,소득,보전,차원,회생,기본,보장,생산비,기준,재난,지원금,농협,보험금,나머지,부족,제도,군수,합리적,현실성,건의,건의,정부,충남,정책,반영,변경,재해,보상,지침,재난,지원,규모,출발,정책,제안,전국,기준,강조","농협,보험금,충남도,재난지원금,지원금,사정율,농업재해보험,추경호,박광온,민주당","김돈곤 청양군수는 17일 군청 대회의실에서 언론 브리핑을 열고 ""지난 폭우 피해지역 군수로서 중앙정부와 충남도, NH농협 등에 재난지원금과 보험금 상향을 다양하게 건의했다""며 ""지난해 재난지역 선포 때보다 올해의 지원 규모와 보험금 차이가 눈에 띄게 커질 것으로 예상한다""고 밝혔다.사진=청양군 제공 [청양]김돈곤 청양군수는 17일 군청 대회의실에서 언론..",http://www.daejonilbo.com/news/articleView.html?idxno=2080248,
01400601.20230817135927001,20230817,충청일보,이용현 기자, 수해 극복을 위한 22개 자체 사업 추진,지역>충남, 지역>전북, 지역>충북,,,,,"수해,충남","보건복지,민방위","수해,극복,자체,사업,추진,충남,지난달,발생,폭우,군민,지원,자체적,발굴,사업,추진,17일,농업,분야,지원,피해,농기계,신규,구매,농산물,가공시설,피해,복구,시설,원예,지원,사업,확대,임산물,작업,복구,폐사,가축,분뇨,처리,침수,지원,농기계,수리,침수농경지,토양조사,생활,분야,상하수도,요금,감면,지적,측량,수수료,추진,재산세,주민세,면제,고향,사랑,기금,사업,전개,침수,주택,재설치,지원,보건,복지,분야,이재민,의료,급여,마을,심리,지원,진료,피해,지역,이동,지원,가구,정리,수납,피해,지역,특별,방역,경제,분야,확대,사랑,상품권,할인,판매,침수,차량,보조금,환수,제외,중소기업,공동,세탁소,이용,대상,확대,주민,복구,봉사자,민방위,교육,면제,피해지역,장비,지원","피해지역,농기계,이재민,중소기업,수수료,보조금,가공시설,토양조사,세탁소,상품권,민방위,농경지,농산물","충남 청양군이 지난달 발생한 폭우 피해 군민을 지원하기 위해 자체적으로 발굴한 22개 사업을 추진하고 있다. 

17일 군에 따르면 우선 농업 분야에서 △피해 농기계 신규 구매 지원△농산물 가공시설 피해복구△시설 원예 기반 지원사업 확대△임산물 작업로 복구△폐사 가축 및 분뇨 처리△침수 농기계 수리 지원△침수농경지 토양조사를 하고 있다. 

생활 분야에..",https://www.ccdailynews.com/news/articleView.html?idxno=2222653,
01400601.20230817135735001,20230817,충청일보,이용현 기자,"김돈곤 청양군수, 폭우 피해 브리핑",지역>충남, 지역>전북, 지역>경남,,,,"김,김기현,추경호,박광온,한덕수,이성희,김돈곤","수해,충남,장평면,충남도,청남면","민주당,NH농협,군청,부처,농협,정부,중앙정부,국무총리,농림축산식품부,농협중앙회,국민의힘,충남도","김돈곤,군수,브리핑,폭우,피해,국민,정책,제안,반영,특별재난지역,정부,지원,규모,청양군수,상향,김돈곤,군수,17일,대회의실,군청,언론,브리핑,군수,폭우,피해,지역,중앙정부,충남도,NH농협,재난지원금,보험금,상향,건의,재난,지역,선포,지원,규모,보험금,차이,예상,군수,군민들,원상회복,정부,충남도,정당,농협,기관,현실,피해액,지원,방안,건의,주민,결과,피해,체감,가능성,현실,보상,가능,군수,설명,군수,정부,충남,특별재난지역,신속,선포,부처,장관,국민,김기현,대표,원내대표,민주당,박광온,원내,대표,영향력,인사들,피해,지역,방문,군수,재난,지역,선포,강조,결과,군수,한덕수,국무총리,추경호,경제,부총리,방문,침수,농경지,침수,근본적,해결,청남면,장평면,중앙,배수,사업비,수리,시설,200억,국비,지원,건의,군수,수리,시설,국비,2027년,연차적,반영,예정,실질,영농비,개선,건의,농약대,대파대,재파종,비용,단가,2배,생계비,피해,농가,상향,조정,군수,복구,편람,제외,작업장,각종,시설,고가,장비,농기계,피해,보상,사상,추진,전국,지자체,해소,숙원사업,제시,논리,현실,근거,전격,반영,강조,보수적,사정률,실제,피해액,보험금,농작물,재해,상향,조정,군수,이성희,농협중앙,회장,수해,현장,방문,집중적,거론,공감대,유도,농협,손해,사정,면담,채널,가동,침수시설,결과,단순,침수,시설,전파,인정,침수,작물,피해,100%,재해보험,작물,생육기간,발생,피해,보장,정식,수확,영농,사용,피해,보장,일관,정책,방향,농림축산식품부,농협,건의,긍정적,답변,군수,충남도,소득,보전,지원금,신규,정책,추진,계기,제공,군수,정부,재난지원금,농협,재해,보험금,피해,농가,재기,판단,별도,정책,소득,보장,수립,충남도,차례,제안,피해,농가,영농,활동,재개,생활,안정,도모,지원금,소득,보전,차원,회생,기본,재난지원금,보장,생산비,기준,재난,지원금,농협,보험금,나머지,부족,제도,군수,합리적,현실성,건의,건의,정부,충남,정책,반영,변경,재해,보상,지침,출발,정책,제안,전국,기준","농협,보험금,충남도,충남,지원금,재난지원금,피해액,추경호","국민을 위한 청양군의 정책 제안 대부분 반영,특별재난지역에 대한 정부의 지원 규모 대폭 상향 김돈곤 청양군수는 17일 오전 10시 군청 대회의실에서 언론 브리핑을 열고 ""폭우 피해지역 군수로서 중앙정부와 충남도, NH농협 등에 재난지원금과 보험금 상향을 다양하게 건의했다""라면서 ""지난해 재난지역 선포 때보다 올해의 지원 규모와 보험금 차이가 눈에 띄게 ..",https://www.ccdailynews.com/news/articleView.html?idxno=2222650,
01400401.20230817120808001,20230817,중부매일,이병인 기자, '수해 복구 22개 자체 사업' 추진,지역>충남, 지역>전북, 지역>충북,,,,"김선식,김돈곤",청양군,"보건복지,민방위","사업,수해,복구,자체,추진,군수,김돈곤,발생,지난달,폭우,군민,지원,자체적,발굴,사업,추진,농업,분야,지원,피해,농기계,신규,구매,피해복구,농산물,가공시설,피해,복구,시설,원예,지원,사업,확대,임산물,작업,복구,폐사,가축,분뇨,처리,침수,농기계,수리,지원,침수,농경지,토양,조사,생활,분야,상하수도,요금,감면,지적,측량,수수료,추진,재산세,주민세,면제,고향,사랑,기금,사업,전개,침수,주택,재설치,지원,보건,복지,분야,이재민,의료,급여,마을,심리,지원,진료,피해,지역,이동,지원,가구,정리,수납,피해,지역,특별,방역,김선식,기획,감사,실장,경제,분야,확대,사랑,상품권,할인,판매,침수,차량,보조금,환수,제외,중소기업,공동,세탁소,이용,대상,확대,피해,주민,복구,봉사자,민방위,교육,면제,피해지역,장비,지원","피해지역,이재민,중소기업,수수료,농기계,김선식,보조금,농산물,가공시설,세탁소","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 17일 지난달 발생한 폭우 피해 군민을 지원하기 위해 자체적으로 발굴한 22개 사업을 추진하고 있다. 

우선 농업 분야에서 피해 농기계 신규 구매 지원, 농산물 가공시설 피해복구, 시설 원예 기반 지원사업 확대, 임산물 작업로 복구, 폐사 가축 및 분뇨 처리, 침수 농기계 수리 지원, 침수농경지 토양조사..",www.jbnews.com/news/articleView.html?idxno=1404494,
